StationID,WaterbodyName,Type,Latitude,Longitude,AU_ID
HERMCAFF15,Lake Herman,Chemistry,44.004593,-97.17091,SD-BS-L-HERMAN_01
HERMCAFF16,Lake Herman,Chemistry,44.006933,-97.17675,SD-BS-L-HERMAN_01
HERMCAFF17,Lake Herman,Chemistry,44.003909,-97.180974,SD-BS-L-HERMAN_01
HERMCAFF18,Lake Herman,Chemistry,43.998141,-97.186208,SD-BS-L-HERMAN_01
KAMPESK13,null,Chemistry,45.020538,-97.185061,null
KAMPESK14,null,Chemistry,45.165952,-97.057462,null
KAMPESK15,null,Chemistry,45.166601,-97.054419,null
PON2BOSWELL,null,Chemistry,44.645162,-96.991512,null
LOUCOTT2WC19,Cottonwood Lake,Chemistry,44.795579,-98.674126,SD-JA-L-COTTONWOOD_01
LOUCOTTWC26,Cottonwood Lake,Chemistry,44.800594,-98.670685,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC34,Cottonwood Lake,Chemistry,44.805066,-98.668385,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC35,Cottonwood Lake,Chemistry,44.805467,-98.667044,SD-JA-L-COTTONWOOD_01
LOUCOTT2NU1,Cottonwood Lake,Chemistry,44.805542,-98.660285,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC30,Cottonwood Lake,Chemistry,44.803262,-98.670703,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC32,Cottonwood Lake,Chemistry,44.804164,-98.669494,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC31,Cottonwood Lake,Chemistry,44.803761,-98.670132,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC33,Cottonwood Lake,Chemistry,44.804639,-98.668989,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC28,Cottonwood Lake,Chemistry,44.801954,-98.671213,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC29,Cottonwood Lake,Chemistry,44.80274,-98.671242,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC27,Cottonwood Lake,Chemistry,44.801286,-98.671049,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC22,Cottonwood Lake,Chemistry,44.797744,-98.673311,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC20,Cottonwood Lake,Chemistry,44.79622,-98.67352,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC21,Cottonwood Lake,Chemistry,44.797005,-98.673047,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC24,Cottonwood Lake,Chemistry,44.799146,-98.672399,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC23,Cottonwood Lake,Chemistry,44.798553,-98.673072,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC25,Cottonwood Lake,Chemistry,44.79974,-98.67156,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC1,Cottonwood Lake,Chemistry,44.786127,-98.66749,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC15,Cottonwood Lake,Chemistry,44.777892,-98.677904,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC12,Cottonwood Lake,Chemistry,44.779353,-98.672277,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC13,Cottonwood Lake,Chemistry,44.778715,-98.674053,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC14,Cottonwood Lake,Chemistry,44.778101,-98.675963,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC6,Cottonwood Lake,Chemistry,44.782606,-98.668948,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC4,Cottonwood Lake,Chemistry,44.784105,-98.66807,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC5,Cottonwood Lake,Chemistry,44.783343,-98.668375,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC3,Cottonwood Lake,Chemistry,44.784866,-98.667764,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC2,Cottonwood Lake,Chemistry,44.785532,-98.667493,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC9,Cottonwood Lake,Chemistry,44.780776,-98.670263,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC10,Cottonwood Lake,Chemistry,44.78023,-98.670901,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC11,Cottonwood Lake,Chemistry,44.779756,-98.671539,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC7,Cottonwood Lake,Chemistry,44.781941,-98.66952,SD-JA-L-COTTONWOOD_01
LOUCOTT2EC8,Cottonwood Lake,Chemistry,44.781347,-98.669892,SD-JA-L-COTTONWOOD_01
LOUCOTT2SU3,Cottonwood Lake,Chemistry,44.776179,-98.687176,SD-JA-L-COTTONWOOD_01
LOUCOTT2SU1,Cottonwood Lake,Chemistry,44.777667,-98.682687,SD-JA-L-COTTONWOOD_01
LOUCOTT2SU2,Cottonwood Lake,Chemistry,44.776721,-98.6851,SD-JA-L-COTTONWOOD_01
LOUCOTT2SU5,Cottonwood Lake,Chemistry,44.777573,-98.691783,SD-JA-L-COTTONWOOD_01
LOUCOTT2SU4,Cottonwood Lake,Chemistry,44.77683,-98.689814,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC6,Cottonwood Lake,Chemistry,44.789742,-98.690949,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC16,Cottonwood Lake,Chemistry,44.793156,-98.676414,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC18,Cottonwood Lake,Chemistry,44.79458,-98.674867,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC17,Cottonwood Lake,Chemistry,44.792674,-98.674376,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC11,Cottonwood Lake,Chemistry,44.793279,-98.686615,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC10,Cottonwood Lake,Chemistry,44.792759,-98.68799,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC9,Cottonwood Lake,Chemistry,44.792167,-98.689297,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC7,Cottonwood Lake,Chemistry,44.790719,-98.691078,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC8,Cottonwood Lake,Chemistry,44.79148,-98.690438,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC14,Cottonwood Lake,Chemistry,44.793571,-98.680058,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC15,Cottonwood Lake,Chemistry,44.793422,-98.678051,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC13,Cottonwood Lake,Chemistry,44.794152,-98.683533,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC12,Cottonwood Lake,Chemistry,44.793751,-98.685007,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC14,Cottonwood Lake,Chemistry,44.794432,-98.681391,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC1,Cottonwood Lake,Chemistry,44.78396,-98.693188,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC5,Cottonwood Lake,Chemistry,44.788552,-98.691156,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC2,Cottonwood Lake,Chemistry,44.785459,-98.692544,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC3,Cottonwood Lake,Chemistry,44.786841,-98.692838,SD-JA-L-COTTONWOOD_01
LOUCOTT2WC4,Cottonwood Lake,Chemistry,44.787792,-98.692097,SD-JA-L-COTTONWOOD_01
LOUCOTT2NU6,Cottonwood Lake,Chemistry,44.789401,-98.662989,SD-JA-L-COTTONWOOD_01
LOUCOTT2NU5,Cottonwood Lake,Chemistry,44.792385,-98.657218,SD-JA-L-COTTONWOOD_01
LOUCOTT2NU4,Cottonwood Lake,Chemistry,44.795804,-98.653619,SD-JA-L-COTTONWOOD_01
